repair,on,Activity,Location,repair exhaust leak on,5,2,O
leak,exhaust,Observation,Item,exhaust leak,3,4,O
exhaust,leak,Item,Observation,exhaust leak,4,3,HAS_OBSERVATION
leak,repair,Observation,Activity,repair exhaust leak,3,5,O
repair,leak,Activity,Observation,repair exhaust leak,5,3,O
exhaust,repair,Item,Activity,repair exhaust,4,5,HAS_ACTIVITY
repair,exhaust,Activity,Item,repair exhaust,5,4,O
air filters,replace,Consumable,Activity,replace air filters,0,1,O
replace,air filters,Activity,Consumable,replace air filters,1,0,O
sight glass,air receiver,Item,Item,air receiver sight glass,0,1,O
air receiver,sight glass,Item,Item,air receiver sight glass,1,0,APPEARS_WITH
sight glass,replace,Item,Activity,replace air receiver sight glass,0,2,HAS_ACTIVITY
replace,sight glass,Activity,Item,replace air receiver sight glass,2,0,O
air receiver,replace,Item,Activity,replace air receiver,1,2,HAS_ACTIVITY
replace,air receiver,Activity,Item,replace air receiver,2,1,O
fitting,fit,Item,Activity,fit fitting,0,1,HAS_ACTIVITY
fit,fitting,Activity,Item,fit fitting,1,0,O
starting system,no power,Item,Observation,no power to starting system,0,1,HAS_OBSERVATION
no power,starting system,Observation,Item,no power to starting system,1,0,O
hyd pump,to,Item,Location,to hyd pump,0,1,HAS_LOCATION
to,hyd pump,Location,Item,to hyd pump,1,0,O
hrs,fuel transfer pump,Time,Item,fuel transfer pump c/o on hrs,0,1,O
fuel transfer pump,hrs,Item,Time,fuel transfer pump c/o on hrs,1,0,HAS_TIME
not working,lights,Observation,Item,lights not working,0,1,O
lights,not working,Item,Observation,lights not working,1,0,HAS_OBSERVATION
not working,mast,Observation,Item,mast lights not working,0,2,O
mast,not working,Item,Observation,mast lights not working,2,0,HAS_OBSERVATION
lights,mast,Item,Item,mast lights,1,2,APPEARS_WITH
mast,lights,Item,Item,mast lights,2,1,O
filter,hyd tank,Item,Item,hyd tank filter,0,1,APPEARS_WITH
hyd tank,filter,Item,Item,hyd tank filter,1,0,O
filter,replace,Item,Activity,replace micro switch on hyd tank filter,0,2,HAS_ACTIVITY
replace,filter,Activity,Item,replace micro switch on hyd tank filter,2,0,O
hyd tank,replace,Item,Activity,replace micro switch on hyd tank,1,2,HAS_ACTIVITY
replace,hyd tank,Activity,Item,replace micro switch on hyd tank,2,1,O
air filter,replace,Consumable,Activity,replace air filter,0,1,O
replace,air filter,Activity,Consumable,replace air filter,1,0,O
bypassing.,cylinders,Observation,Item,cylinders bypassing.,0,1,O
cylinders,bypassing.,Item,Observation,cylinders bypassing.,1,0,HAS_OBSERVATION
bypassing.,deck,Observation,Item,deck cylinders bypassing.,0,2,O
deck,bypassing.,Item,Observation,deck cylinders bypassing.,2,0,HAS_OBSERVATION
cylinders,deck,Item,Item,deck cylinders,1,2,APPEARS_WITH
deck,cylinders,Item,Item,deck cylinders,2,1,O
hoses,heater,Item,Item,heater hoses,0,1,O
heater,hoses,Item,Item,heater hoses,1,0,APPEARS_WITH
hoses,replace,Item,Activity,replace heater hoses,0,2,HAS_ACTIVITY
replace,hoses,Activity,Item,replace heater hoses,2,0,O
hoses,repair,Item,Activity,repair / replace heater hoses,0,3,HAS_ACTIVITY
repair,hoses,Activity,Item,repair / replace heater hoses,3,0,O
heater,replace,Item,Activity,replace heater,1,2,HAS_ACTIVITY
replace,heater,Activity,Item,replace heater,2,1,O
heater,repair,Item,Activity,repair / replace heater,1,3,HAS_ACTIVITY
repair,heater,Activity,Item,repair / replace heater,3,1,O
replace,repair,Activity,Activity,repair / replace,2,3,O
repair,replace,Activity,Activity,repair / replace,3,2,O
lights,drill,Item,Item,drill lights,0,1,O
drill,lights,Item,Item,drill lights,1,0,APPEARS_WITH
not working,depth counter,Observation,Item,depth counter not working,0,1,O
depth counter,not working,Item,Observation,depth counter not working,1,0,HAS_OBSERVATION
mast,on,Item,Location,on the mast,0,1,HAS_LOCATION
on,mast,Location,Item,on the mast,1,0,O
mast,leak,Item,Observation,leak on the mast,0,2,HAS_OBSERVATION
leak,mast,Observation,Item,leak on the mast,2,0,O
mast,oil,Item,Consumable,oil leak on the mast,0,3,HAS_CONSUMABLE
oil,mast,Consumable,Item,oil leak on the mast,3,0,O
on,leak,Location,Observation,leak on,1,2,O
leak,on,Observation,Location,leak on,2,1,O
on,oil,Location,Consumable,oil leak on,1,3,O
oil,on,Consumable,Location,oil leak on,3,1,O
leak,oil,Observation,Consumable,oil leak,2,3,O
oil,leak,Consumable,Observation,oil leak,3,2,O
rods,not holding,Item,Observation,not holding rods,0,1,HAS_OBSERVATION
not holding,rods,Observation,Item,not holding rods,1,0,O
rods,pipe support,Item,Item,pipe support not holding rods,0,2,O
pipe support,rods,Item,Item,pipe support not holding rods,2,0,APPEARS_WITH
not holding,pipe support,Observation,Item,pipe support not holding,1,2,O
pipe support,not holding,Item,Observation,pipe support not holding,2,1,HAS_OBSERVATION
hyd pump,aux,Item,Specifier,aux hyd pump,0,1,HAS_SPECIFIER
aux,hyd pump,Specifier,Item,aux hyd pump,1,0,O
hyd pump,replace,Item,Activity,replace aux hyd pump,0,2,HAS_ACTIVITY
replace,hyd pump,Activity,Item,replace aux hyd pump,2,0,O
aux,replace,Specifier,Activity,replace aux,1,2,O
replace,aux,Activity,Specifier,replace aux,2,1,O
u/s,sensor,Observation,Item,sensor u/s,0,1,O
sensor,u/s,Item,Observation,sensor u/s,1,0,HAS_OBSERVATION
u/s,coolant,Observation,Consumable,coolant sensor u/s,0,2,O
coolant,u/s,Consumable,Observation,coolant sensor u/s,2,0,O
sensor,coolant,Item,Consumable,coolant sensor,1,2,HAS_CONSUMABLE
coolant,sensor,Consumable,Item,coolant sensor,2,1,O
u/s,cab,Observation,Item,cab u/s,0,1,O
cab,u/s,Item,Observation,cab u/s,1,0,HAS_OBSERVATION
u/s,top of,Observation,Location,top of cab u/s,0,2,O
top of,u/s,Location,Observation,top of cab u/s,2,0,O
u/s,light,Observation,Item,light top of cab u/s,0,3,O
light,u/s,Item,Observation,light top of cab u/s,3,0,HAS_OBSERVATION
u/s,mast,Observation,Item,mast light top of cab u/s,0,4,O
mast,u/s,Item,Observation,mast light top of cab u/s,4,0,HAS_OBSERVATION
cab,top of,Item,Location,top of cab,1,2,HAS_LOCATION
top of,cab,Location,Item,top of cab,2,1,O
cab,light,Item,Item,light top of cab,1,3,APPEARS_WITH
light,cab,Item,Item,light top of cab,3,1,O
cab,mast,Item,Item,mast light top of cab,1,4,APPEARS_WITH
mast,cab,Item,Item,mast light top of cab,4,1,O
top of,light,Location,Item,light top of,2,3,O
light,top of,Item,Location,light top of,3,2,HAS_LOCATION
top of,mast,Location,Item,mast light top of,2,4,O
mast,top of,Item,Location,mast light top of,4,2,HAS_LOCATION
light,mast,Item,Item,mast light,3,4,APPEARS_WITH
mast,light,Item,Item,mast light,4,3,O
slap wrench,replace,Item,Activity,replace slap wrench,0,1,HAS_ACTIVITY
replace,slap wrench,Activity,Item,replace slap wrench,1,0,O
slap wrench,repair,Item,Activity,repair / replace slap wrench,0,2,HAS_ACTIVITY
repair,slap wrench,Activity,Item,repair / replace slap wrench,2,0,O
replace,repair,Activity,Activity,repair / replace,1,2,O
repair,replace,Activity,Activity,repair / replace,2,1,O
t/way,no power,Item,Observation,no power to t/way,0,1,HAS_OBSERVATION
no power,t/way,Observation,Item,no power to t/way,1,0,O
u/s,sender,Observation,Item,sender u/s,0,1,O
sender,u/s,Item,Observation,sender u/s,1,0,HAS_OBSERVATION
u/s,temp,Observation,Attribute,temp sender u/s,0,2,O
temp,u/s,Attribute,Observation,temp sender u/s,2,0,O
u/s,coolant,Observation,Consumable,coolant temp sender u/s,0,3,O
coolant,u/s,Consumable,Observation,coolant temp sender u/s,3,0,O
sender,temp,Item,Attribute,temp sender,1,2,HAS_ATTRIBUTE
temp,sender,Attribute,Item,temp sender,2,1,O
sender,coolant,Item,Consumable,coolant temp sender,1,3,HAS_CONSUMABLE
coolant,sender,Consumable,Item,coolant temp sender,3,1,O
temp,coolant,Attribute,Consumable,coolant temp,2,3,O
coolant,temp,Consumable,Attribute,coolant temp,3,2,O
front,rhs,Location,Location,rhs front,0,1,O
rhs,front,Location,Location,rhs front,1,0,O
front,spring,Location,Item,spring rhs front,0,2,O
spring,front,Item,Location,spring rhs front,2,0,HAS_LOCATION
front,broken,Location,Observation,broken spring rhs front,0,3,O
broken,front,Observation,Location,broken spring rhs front,3,0,O
rhs,spring,Location,Item,spring rhs,1,2,O
spring,rhs,Item,Location,spring rhs,2,1,HAS_LOCATION
rhs,broken,Location,Observation,broken spring rhs,1,3,O
broken,rhs,Observation,Location,broken spring rhs,3,1,O
spring,broken,Item,Observation,broken spring,2,3,HAS_OBSERVATION
broken,spring,Observation,Item,broken spring,3,2,O
spanner,deck,Item,Item,deck spanner,0,1,O
deck,spanner,Item,Item,deck spanner,1,0,APPEARS_WITH
spanner,leak,Item,Observation,leak deck spanner,0,2,HAS_OBSERVATION
leak,spanner,Observation,Item,leak deck spanner,2,0,O
deck,leak,Item,Observation,leak deck,1,2,HAS_OBSERVATION
leak,deck,Observation,Item,leak deck,2,1,O
not working,dust flaps,Observation,Item,dust flaps not working,0,1,O
dust flaps,not working,Item,Observation,dust flaps not working,1,0,HAS_OBSERVATION
cut out,engine,Observation,Item,engine cut out,0,1,O
engine,cut out,Item,Observation,engine cut out,1,0,HAS_OBSERVATION
air,certify,Consumable,Activity,certify air,0,1,O
certify,air,Activity,Consumable,certify air,1,0,O
air,inspect,Consumable,Activity,inspect and certify air,0,2,O
inspect,air,Activity,Consumable,inspect and certify air,2,0,O
air,bv,Consumable,Agent,bv to inspect and certify air,0,3,O
bv,air,Agent,Consumable,bv to inspect and certify air,3,0,O
certify,inspect,Activity,Activity,inspect and certify,1,2,O
inspect,certify,Activity,Activity,inspect and certify,2,1,O
certify,bv,Activity,Agent,bv to inspect and certify,1,3,O
bv,certify,Agent,Activity,bv to inspect and certify,3,1,O
inspect,bv,Activity,Agent,bv to inspect,2,3,O
bv,inspect,Agent,Activity,bv to inspect,3,2,O
not working,carousel,Observation,Item,carousel not working,0,1,O
carousel,not working,Item,Observation,carousel not working,1,0,HAS_OBSERVATION
not working,button,Observation,Item,button for carousel not working,0,2,O
button,not working,Item,Observation,button for carousel not working,2,0,HAS_OBSERVATION
carousel,button,Item,Item,button for carousel,1,2,O
button,carousel,Item,Item,button for carousel,2,1,APPEARS_WITH
injector,lower,Item,Location,lower lube injector,0,1,HAS_LOCATION
lower,injector,Location,Item,lower lube injector,1,0,O
injector,carousel,Item,Item,carousel lower lube injector,0,2,O
carousel,injector,Item,Item,carousel lower lube injector,2,0,APPEARS_WITH
injector,replace,Item,Activity,replace carousel lower lube injector,0,3,HAS_ACTIVITY
replace,injector,Activity,Item,replace carousel lower lube injector,3,0,O
lower,carousel,Location,Item,carousel lower,1,2,O
carousel,lower,Item,Location,carousel lower,2,1,HAS_LOCATION
lower,replace,Location,Activity,replace carousel lower,1,3,O
replace,lower,Activity,Location,replace carousel lower,3,1,O
carousel,replace,Item,Activity,replace carousel,2,3,HAS_ACTIVITY
replace,carousel,Activity,Item,replace carousel,3,2,O
stem,extra,Item,Specifier,extra stem,0,1,HAS_SPECIFIER
extra,stem,Specifier,Item,extra stem,1,0,O
stem,fit,Item,Activity,fit extra stem,0,2,HAS_ACTIVITY
fit,stem,Activity,Item,fit extra stem,2,0,O
extra,fit,Specifier,Activity,fit extra,1,2,O
fit,extra,Activity,Specifier,fit extra,2,1,O
broken,hyd cyl,Observation,Item,hyd cyl broken,0,1,O
hyd cyl,broken,Item,Observation,hyd cyl broken,1,0,HAS_OBSERVATION
broken,to,Observation,Location,to hyd cyl broken,0,2,O
to,broken,Location,Observation,to hyd cyl broken,2,0,O
broken,arm,Observation,Item,arm to hyd cyl broken,0,3,O
arm,broken,Item,Observation,arm to hyd cyl broken,3,0,HAS_OBSERVATION
broken,dust curtain,Observation,Item,dust curtain arm to hyd cyl broken,0,4,O
dust curtain,broken,Item,Observation,dust curtain arm to hyd cyl broken,4,0,HAS_OBSERVATION
broken,rear,Observation,Location,rear dust curtain arm to hyd cyl broken,0,5,O
rear,broken,Location,Observation,rear dust curtain arm to hyd cyl broken,5,0,O
hyd cyl,to,Item,Location,to hyd cyl,1,2,HAS_LOCATION
to,hyd cyl,Location,Item,to hyd cyl,2,1,O
hyd cyl,arm,Item,Item,arm to hyd cyl,1,3,O
arm,hyd cyl,Item,Item,arm to hyd cyl,3,1,APPEARS_WITH
hyd cyl,dust curtain,Item,Item,dust curtain arm to hyd cyl,1,4,O
dust curtain,hyd cyl,Item,Item,dust curtain arm to hyd cyl,4,1,APPEARS_WITH
hyd cyl,rear,Item,Location,rear dust curtain arm to hyd cyl,1,5,HAS_LOCATION
rear,hyd cyl,Location,Item,rear dust curtain arm to hyd cyl,5,1,O
to,arm,Location,Item,arm to,2,3,O
arm,to,Item,Location,arm to,3,2,HAS_LOCATION
to,dust curtain,Location,Item,dust curtain arm to,2,4,O
dust curtain,to,Item,Location,dust curtain arm to,4,2,HAS_LOCATION
to,rear,Location,Location,rear dust curtain arm to,2,5,O
rear,to,Location,Location,rear dust curtain arm to,5,2,O
arm,dust curtain,Item,Item,dust curtain arm,3,4,APPEARS_WITH
dust curtain,arm,Item,Item,dust curtain arm,4,3,O
arm,rear,Item,Location,rear dust curtain arm,3,5,HAS_LOCATION
rear,arm,Location,Item,rear dust curtain arm,5,3,O
dust curtain,rear,Item,Location,rear dust curtain,4,5,HAS_LOCATION
rear,dust curtain,Location,Item,rear dust curtain,5,4,O
carousel,rod support,Item,Item,rod support and carousel,0,1,APPEARS_WITH
rod support,carousel,Item,Item,rod support and carousel,1,0,O
alternator,replace,Item,Activity,replace alternator,0,1,HAS_ACTIVITY
replace,alternator,Activity,Item,replace alternator,1,0,O
mast,on,Item,Location,on mast,0,1,HAS_LOCATION
on,mast,Location,Item,on mast,1,0,O
mast,catching,Item,Observation,catching on mast,0,2,HAS_OBSERVATION
catching,mast,Observation,Item,catching on mast,2,0,O
mast,hydraulic hoses,Item,Item,hydraulic hoses catching on mast,0,3,O
hydraulic hoses,mast,Item,Item,hydraulic hoses catching on mast,3,0,APPEARS_WITH
on,catching,Location,Observation,catching on,1,2,O
catching,on,Observation,Location,catching on,2,1,O
on,hydraulic hoses,Location,Item,hydraulic hoses catching on,1,3,O
hydraulic hoses,on,Item,Location,hydraulic hoses catching on,3,1,HAS_LOCATION
catching,hydraulic hoses,Observation,Item,hydraulic hoses catching,2,3,O
hydraulic hoses,catching,Item,Observation,hydraulic hoses catching,3,2,HAS_OBSERVATION
track,lost power,Item,Observation,lost power to l / hand track,0,1,HAS_OBSERVATION
lost power,track,Observation,Item,lost power to l / hand track,1,0,O
alarm,engine,Item,Item,engine coolant level alarm,0,1,APPEARS_WITH
engine,alarm,Item,Item,engine coolant level alarm,1,0,O
hydraulic pipe,repair,Item,Activity,repair steel hydraulic pipe,0,1,HAS_ACTIVITY
repair,hydraulic pipe,Activity,Item,repair steel hydraulic pipe,1,0,O
no.7,light,Specifier,Item,light no.7,0,1,O
light,no.7,Item,Specifier,light no.7,1,0,HAS_SPECIFIER
no.7,on,Specifier,Location,on light no.7,0,2,O
on,no.7,Location,Specifier,on light no.7,2,0,O
no.7,earth fault,Specifier,Observation,earth fault on light no.7,0,3,O
earth fault,no.7,Observation,Specifier,earth fault on light no.7,3,0,O
no.7,repair,Specifier,Activity,repair earth fault on light no.7,0,4,O
repair,no.7,Activity,Specifier,repair earth fault on light no.7,4,0,O
light,on,Item,Location,on light,1,2,HAS_LOCATION
on,light,Location,Item,on light,2,1,O
light,earth fault,Item,Observation,earth fault on light,1,3,HAS_OBSERVATION
earth fault,light,Observation,Item,earth fault on light,3,1,O
light,repair,Item,Activity,repair earth fault on light,1,4,HAS_ACTIVITY
repair,light,Activity,Item,repair earth fault on light,4,1,O
on,earth fault,Location,Observation,earth fault on,2,3,O
earth fault,on,Observation,Location,earth fault on,3,2,O
on,repair,Location,Activity,repair earth fault on,2,4,O
repair,on,Activity,Location,repair earth fault on,4,2,O
earth fault,repair,Observation,Activity,repair earth fault,3,4,O
repair,earth fault,Activity,Observation,repair earth fault,4,3,O
piro tube,on,Item,Location,on piro tube,0,1,HAS_LOCATION
on,piro tube,Location,Item,on piro tube,1,0,O
piro tube,pressure switch,Item,Item,pressure switch on piro tube,0,2,APPEARS_WITH
pressure switch,piro tube,Item,Item,pressure switch on piro tube,2,0,O
piro tube,replace,Item,Activity,replace pressure switch on piro tube,0,3,HAS_ACTIVITY
replace,piro tube,Activity,Item,replace pressure switch on piro tube,3,0,O
on,pressure switch,Location,Item,pressure switch on,1,2,O
pressure switch,on,Item,Location,pressure switch on,2,1,HAS_LOCATION
on,replace,Location,Activity,replace pressure switch on,1,3,O
replace,on,Activity,Location,replace pressure switch on,3,1,O
pressure switch,replace,Item,Activity,replace pressure switch,2,3,HAS_ACTIVITY
replace,pressure switch,Activity,Item,replace pressure switch,3,2,O
check,index lock,Activity,Item,index lock check,0,1,O
index lock,check,Item,Activity,index lock check,1,0,HAS_ACTIVITY
check,carousel,Activity,Item,carousel index lock check,0,2,O
carousel,check,Item,Activity,carousel index lock check,2,0,HAS_ACTIVITY
check,replace,Activity,Activity,replace carousel index lock check,0,3,O
replace,check,Activity,Activity,replace carousel index lock check,3,0,O
index lock,carousel,Item,Item,carousel index lock,1,2,O
carousel,index lock,Item,Item,carousel index lock,2,1,APPEARS_WITH
index lock,replace,Item,Activity,replace carousel index lock,1,3,HAS_ACTIVITY
replace,index lock,Activity,Item,replace carousel index lock,3,1,O
carousel,replace,Item,Activity,replace carousel,2,3,HAS_ACTIVITY
replace,carousel,Activity,Item,replace carousel,3,2,O
decompression valve,at,Item,Location,at decompression valve,0,1,HAS_LOCATION
at,decompression valve,Location,Item,at decompression valve,1,0,O
decompression valve,leak,Item,Observation,leak at decompression valve,0,2,HAS_OBSERVATION
leak,decompression valve,Observation,Item,leak at decompression valve,2,0,O
decompression valve,oil,Item,Consumable,oil leak at decompression valve,0,3,HAS_CONSUMABLE
oil,decompression valve,Consumable,Item,oil leak at decompression valve,3,0,O
decompression valve,repair,Item,Activity,repair oil leak at decompression valve,0,4,HAS_ACTIVITY
repair,decompression valve,Activity,Item,repair oil leak at decompression valve,4,0,O
at,leak,Location,Observation,leak at,1,2,O
leak,at,Observation,Location,leak at,2,1,O
at,oil,Location,Consumable,oil leak at,1,3,O
oil,at,Consumable,Location,oil leak at,3,1,O
at,repair,Location,Activity,repair oil leak at,1,4,O
repair,at,Activity,Location,repair oil leak at,4,1,O
leak,oil,Observation,Consumable,oil leak,2,3,O
oil,leak,Consumable,Observation,oil leak,3,2,O
leak,repair,Observation,Activity,repair oil leak,2,4,O
repair,leak,Activity,Observation,repair oil leak,4,2,O
oil,repair,Consumable,Activity,repair oil,3,4,O
repair,oil,Activity,Consumable,repair oil,4,3,O
wont come down,head,Observation,Item,head wont come down,0,1,O
head,wont come down,Item,Observation,head wont come down,1,0,HAS_OBSERVATION
area.,carousel,Location,Item,carousel area.,0,1,O
carousel,area.,Item,Location,carousel area.,1,0,HAS_LOCATION
area.,in,Location,Location,in carousel area.,0,2,O
in,area.,Location,Location,in carousel area.,2,0,O
area.,leak,Location,Observation,leak in carousel area.,0,3,O
leak,area.,Observation,Location,leak in carousel area.,3,0,O
carousel,in,Item,Location,in carousel,1,2,HAS_LOCATION
in,carousel,Location,Item,in carousel,2,1,O
carousel,leak,Item,Observation,leak in carousel,1,3,HAS_OBSERVATION
leak,carousel,Observation,Item,leak in carousel,3,1,O
in,leak,Location,Observation,leak in,2,3,O
leak,in,Observation,Location,leak in,3,2,O
air hose,replace,Item,Activity,replace air hose,0,1,HAS_ACTIVITY
replace,air hose,Activity,Item,replace air hose,1,0,O
support,cup,Item,Item,cup support,0,1,O
cup,support,Item,Item,cup support,1,0,APPEARS_WITH
support,repair,Item,Activity,repair cup support,0,2,HAS_ACTIVITY
repair,support,Activity,Item,repair cup support,2,0,O
cup,repair,Item,Activity,repair cup,1,2,HAS_ACTIVITY
repair,cup,Activity,Item,repair cup,2,1,O
cab,under,Item,Location,under cab,0,1,HAS_LOCATION
under,cab,Location,Item,under cab,1,0,O
cab,light,Item,Item,light under cab,0,2,APPEARS_WITH
light,cab,Item,Item,light under cab,2,0,O
cab,extra,Item,Specifier,extra light under cab,0,3,HAS_SPECIFIER
extra,cab,Specifier,Item,extra light under cab,3,0,O
cab,fit,Item,Activity,fit extra light under cab,0,4,HAS_ACTIVITY
fit,cab,Activity,Item,fit extra light under cab,4,0,O
under,light,Location,Item,light under,1,2,O
light,under,Item,Location,light under,2,1,HAS_LOCATION
under,extra,Location,Specifier,extra light under,1,3,O
extra,under,Specifier,Location,extra light under,3,1,O
under,fit,Location,Activity,fit extra light under,1,4,O
fit,under,Activity,Location,fit extra light under,4,1,O
light,extra,Item,Specifier,extra light,2,3,HAS_SPECIFIER
extra,light,Specifier,Item,extra light,3,2,O
light,fit,Item,Activity,fit extra light,2,4,HAS_ACTIVITY
fit,light,Activity,Item,fit extra light,4,2,O
extra,fit,Specifier,Activity,fit extra,3,4,O
fit,extra,Activity,Specifier,fit extra,4,3,O
blown,hose,Observation,Item,hose blown,0,1,O
hose,blown,Item,Observation,hose blown,1,0,HAS_OBSERVATION
blown,ram,Observation,Item,ram hose blown,0,2,O
ram,blown,Item,Observation,ram hose blown,2,0,HAS_OBSERVATION
blown,deck fork,Observation,Item,deck fork ram hose blown,0,3,O
deck fork,blown,Item,Observation,deck fork ram hose blown,3,0,HAS_OBSERVATION
hose,ram,Item,Item,ram hose,1,2,APPEARS_WITH
ram,hose,Item,Item,ram hose,2,1,O
hose,deck fork,Item,Item,deck fork ram hose,1,3,O
deck fork,hose,Item,Item,deck fork ram hose,3,1,APPEARS_WITH
ram,deck fork,Item,Item,deck fork ram,2,3,O
deck fork,ram,Item,Item,deck fork ram,3,2,APPEARS_WITH
guard,engine,Item,Item,engine guard,0,1,O
engine,guard,Item,Item,engine guard,1,0,APPEARS_WITH
guard,repair,Item,Activity,repair engine guard,0,2,HAS_ACTIVITY
repair,guard,Activity,Item,repair engine guard,2,0,O
engine,repair,Item,Activity,repair engine,1,2,HAS_ACTIVITY
repair,engine,Activity,Item,repair engine,2,1,O
filter,oil,Item,Consumable,oil comp filter,0,1,HAS_CONSUMABLE
oil,filter,Consumable,Item,oil comp filter,1,0,O
filter,bridging,Item,Item,bridging from oil comp filter,0,2,O
bridging,filter,Item,Item,bridging from oil comp filter,2,0,APPEARS_WITH
filter,remove,Item,Activity,remove bridging from oil comp filter,0,3,HAS_ACTIVITY
remove,filter,Activity,Item,remove bridging from oil comp filter,3,0,O
oil,bridging,Consumable,Item,bridging from oil,1,2,O
bridging,oil,Item,Consumable,bridging from oil,2,1,HAS_CONSUMABLE
oil,remove,Consumable,Activity,remove bridging from oil,1,3,O
remove,oil,Activity,Consumable,remove bridging from oil,3,1,O
bridging,remove,Item,Activity,remove bridging,2,3,HAS_ACTIVITY
remove,bridging,Activity,Item,remove bridging,3,2,O
fuel,shutting down,Consumable,Observation,shutting down fuel,0,1,O
shutting down,fuel,Observation,Consumable,shutting down fuel,1,0,O
fuel,engine,Consumable,Item,engine shutting down fuel,0,2,O
engine,fuel,Item,Consumable,engine shutting down fuel,2,0,HAS_CONSUMABLE
shutting down,engine,Observation,Item,engine shutting down,1,2,O
engine,shutting down,Item,Observation,engine shutting down,2,1,HAS_OBSERVATION
palfinger crane,front,Item,Location,front palfinger crane,0,1,HAS_LOCATION
front,palfinger crane,Location,Item,front palfinger crane,1,0,O
palfinger crane,no power,Item,Observation,no power front palfinger crane,0,2,HAS_OBSERVATION
no power,palfinger crane,Observation,Item,no power front palfinger crane,2,0,O
front,no power,Location,Observation,no power front,1,2,O
no power,front,Observation,Location,no power front,2,1,O
roller,carrier,Item,Item,carrier roller,0,1,O
carrier,roller,Item,Item,carrier roller,1,0,APPEARS_WITH
roller,lhr,Item,Location,lhr carrier roller,0,2,HAS_LOCATION
lhr,roller,Location,Item,lhr carrier roller,2,0,O
roller,change,Item,Activity,change lhr carrier roller,0,3,HAS_ACTIVITY
change,roller,Activity,Item,change lhr carrier roller,3,0,O
carrier,lhr,Item,Location,lhr carrier,1,2,HAS_LOCATION
lhr,carrier,Location,Item,lhr carrier,2,1,O
carrier,change,Item,Activity,change lhr carrier,1,3,HAS_ACTIVITY
change,carrier,Activity,Item,change lhr carrier,3,1,O
lhr,change,Location,Activity,change lhr,2,3,O
change,lhr,Activity,Location,change lhr,3,2,O
broken,limit switch,Observation,Item,limit switch broken,0,1,O
limit switch,broken,Item,Observation,limit switch broken,1,0,HAS_OBSERVATION
pleunem box,around,Item,Location,around pleunem box,0,1,HAS_LOCATION
around,pleunem box,Location,Item,around pleunem box,1,0,O
pleunem box,dust leaking,Item,Observation,dust leaking around pleunem box,0,2,HAS_OBSERVATION
dust leaking,pleunem box,Observation,Item,dust leaking around pleunem box,2,0,O
around,dust leaking,Location,Observation,dust leaking around,1,2,O
dust leaking,around,Observation,Location,dust leaking around,2,1,O
on,hid lights,Location,Item,hid lights on,0,1,O
hid lights,on,Item,Location,hid lights on,1,0,HAS_LOCATION
on,2,Location,Cardinality,2 hid lights on,0,2,O
2,on,Cardinality,Location,2 hid lights on,2,0,O
on,changeout,Location,Activity,changeout 2 hid lights on,0,3,O
changeout,on,Activity,Location,changeout 2 hid lights on,3,0,O
hid lights,2,Item,Cardinality,2 hid lights,1,2,HAS_CARDINALITY
2,hid lights,Cardinality,Item,2 hid lights,2,1,O
hid lights,changeout,Item,Activity,changeout 2 hid lights,1,3,HAS_ACTIVITY
changeout,hid lights,Activity,Item,changeout 2 hid lights,3,1,O
2,changeout,Cardinality,Activity,changeout 2,2,3,O
changeout,2,Activity,Cardinality,changeout 2,3,2,O
dash lights,fix,Item,Activity,fix dash lights,0,1,HAS_ACTIVITY
fix,dash lights,Activity,Item,fix dash lights,1,0,O
135psi,high,Observation,Observation,high at 135psi,0,1,O
high,135psi,Observation,Observation,high at 135psi,1,0,O
135psi,air pressure,Observation,Attribute,air pressure high at 135psi,0,2,O
air pressure,135psi,Attribute,Observation,air pressure high at 135psi,2,0,O
135psi,receiver,Observation,Item,receiver air pressure high at 135psi,0,3,O
receiver,135psi,Item,Observation,receiver air pressure high at 135psi,3,0,HAS_OBSERVATION
high,air pressure,Observation,Attribute,air pressure high,1,2,O
air pressure,high,Attribute,Observation,air pressure high,2,1,O
high,receiver,Observation,Item,receiver air pressure high,1,3,O
receiver,high,Item,Observation,receiver air pressure high,3,1,HAS_OBSERVATION
air pressure,receiver,Attribute,Item,receiver air pressure,2,3,O
receiver,air pressure,Item,Attribute,receiver air pressure,3,2,HAS_ATTRIBUTE
pressure switch,oil,Item,Consumable,oil pressure switch,0,1,HAS_CONSUMABLE
oil,pressure switch,Consumable,Item,oil pressure switch,1,0,O
pressure switch,on,Item,Location,on oil pressure switch,0,2,HAS_LOCATION
on,pressure switch,Location,Item,on oil pressure switch,2,0,O
pressure switch,shutdown,Item,Observation,shutdown on oil pressure switch,0,3,HAS_OBSERVATION
shutdown,pressure switch,Observation,Item,shutdown on oil pressure switch,3,0,O
pressure switch,engine,Item,Item,engine shutdown on oil pressure switch,0,4,O
engine,pressure switch,Item,Item,engine shutdown on oil pressure switch,4,0,APPEARS_WITH
oil,on,Consumable,Location,on oil,1,2,O
on,oil,Location,Consumable,on oil,2,1,O
oil,shutdown,Consumable,Observation,shutdown on oil,1,3,O
shutdown,oil,Observation,Consumable,shutdown on oil,3,1,O
oil,engine,Consumable,Item,engine shutdown on oil,1,4,O
engine,oil,Item,Consumable,engine shutdown on oil,4,1,HAS_CONSUMABLE
on,shutdown,Location,Observation,shutdown on,2,3,O
